filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts,channel_state
0804.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0804.png,gaussian,1.0,2.0,0.0,False,True,darken_channel
0805.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0805.png,salt_pepper,2.0,2.0,0.0,True,True,lighten_channel
0806.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0806.png,random,1.0,2.0,1.0,True,True,darken_channel
0807.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0807.png,salt_pepper,2.0,1.0,1.0,False,False,lighten_channel
0808.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0808.png,none,2.0,1.0,1.0,False,False,darken_channel
0809.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0809.png,random,1.0,1.0,0.0,False,True,normal
0810.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0810.png,random,2.0,2.0,0.0,True,True,normal
0811.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0811.png,salt_pepper,2.0,1.0,0.0,True,False,darken_channel
0812.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0812.png,salt_pepper,1.0,1.0,0.0,True,True,darken_channel
0813.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0813.png,salt_pepper,2.0,2.0,1.0,False,True,normal
0814.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0814.png,random,2.0,2.0,0.0,False,False,normal
0815.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0815.png,random,1.0,2.0,0.0,True,False,normal
0816.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0816.png,random,1.0,2.0,0.0,False,True,normal
0817.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0817.png,random,1.0,1.0,0.0,False,True,normal
0818.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0818.png,random,2.0,2.0,1.0,False,False,darken_channel
0819.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0819.png,gaussian,2.0,1.0,1.0,False,True,darken_channel
0820.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0820.png,salt_pepper,2.0,2.0,1.0,True,True,lighten_channel
0821.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0821.png,gaussian,1.0,2.0,0.0,True,True,lighten_channel
0822.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0822.png,none,1.0,1.0,0.0,True,True,darken_channel
0823.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0823.png,random,1.0,1.0,1.0,True,False,normal
0824.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0824.png,none,2.0,2.0,0.0,True,False,normal
0825.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0825.png,gaussian,2.0,2.0,1.0,True,False,lighten_channel
0826.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0826.png,random,1.0,2.0,0.0,False,True,darken_channel
0827.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0827.png,random,2.0,1.0,1.0,False,False,normal
0828.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0828.png,gaussian,2.0,2.0,0.0,False,True,normal
0829.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0829.png,random,2.0,2.0,1.0,False,False,lighten_channel
0830.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0830.png,salt_pepper,1.0,2.0,1.0,True,False,lighten_channel
0831.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0831.png,none,2.0,2.0,2.0,False,True,normal
0832.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0832.png,gaussian,1.0,2.0,0.0,True,True,darken_channel
0833.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0833.png,gaussian,2.0,1.0,2.0,True,True,normal
0834.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0834.png,gaussian,1.0,2.0,0.0,False,False,normal
0835.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0835.png,none,1.0,1.0,0.0,True,True,normal
0836.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0836.png,gaussian,2.0,2.0,1.0,True,True,lighten_channel
0837.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0837.png,salt_pepper,2.0,2.0,0.0,True,False,lighten_channel
0838.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0838.png,none,1.0,2.0,1.0,False,True,darken_channel
0839.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0839.png,none,1.0,1.0,2.0,True,True,darken_channel
0840.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0840.png,gaussian,2.0,2.0,1.0,False,True,lighten_channel
0841.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0841.png,salt_pepper,1.0,1.0,1.0,True,False,lighten_channel
0842.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0842.png,random,1.0,1.0,0.0,False,False,lighten_channel
0843.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0843.png,gaussian,2.0,1.0,0.0,True,True,darken_channel
0844.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0844.png,gaussian,2.0,1.0,2.0,True,False,darken_channel
0845.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0845.png,random,1.0,2.0,1.0,False,False,normal
0846.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0846.png,none,2.0,1.0,0.0,True,False,normal
0847.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0847.png,gaussian,2.0,2.0,0.0,False,True,normal
0848.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0848.png,random,2.0,2.0,0.0,False,True,normal
0849.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0849.png,salt_pepper,2.0,2.0,0.0,False,False,lighten_channel
0850.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0850.png,gaussian,2.0,2.0,1.0,False,True,darken_channel
0851.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0851.png,gaussian,1.0,2.0,0.0,False,True,normal
0852.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0852.png,gaussian,2.0,1.0,0.0,False,False,normal
0853.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0853.png,salt_pepper,1.0,2.0,1.0,True,False,darken_channel
0854.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0854.png,none,2.0,2.0,0.0,False,False,darken_channel
0855.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0855.png,random,2.0,1.0,1.0,False,False,darken_channel
0856.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0856.png,none,1.0,2.0,0.0,True,False,lighten_channel
0857.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0857.png,salt_pepper,2.0,2.0,0.0,True,False,lighten_channel
0858.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0858.png,salt_pepper,1.0,2.0,0.0,True,True,darken_channel
0859.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0859.png,random,1.0,1.0,1.0,True,False,normal
0860.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0860.png,gaussian,2.0,1.0,0.0,False,False,darken_channel
0861.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0861.png,salt_pepper,2.0,2.0,0.0,True,True,normal
0862.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0862.png,gaussian,2.0,2.0,1.0,True,True,normal
0863.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0863.png,gaussian,1.0,2.0,2.0,True,True,darken_channel
0864.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0864.png,gaussian,2.0,1.0,0.0,False,True,darken_channel
0865.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0865.png,none,2.0,2.0,0.0,True,True,darken_channel
0866.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0866.png,none,1.0,2.0,0.0,False,False,normal
0867.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0867.png,salt_pepper,2.0,1.0,2.0,False,True,normal
0868.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0868.png,none,2.0,2.0,0.0,False,True,darken_channel
0869.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0869.png,salt_pepper,2.0,1.0,1.0,True,True,lighten_channel
0870.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0870.png,salt_pepper,2.0,2.0,0.0,True,True,darken_channel
0871.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0871.png,gaussian,2.0,1.0,2.0,True,False,normal
0872.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0872.png,none,1.0,2.0,0.0,True,True,lighten_channel
0873.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0873.png,none,2.0,1.0,0.0,False,True,lighten_channel
0874.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0874.png,gaussian,1.0,2.0,0.0,True,False,normal
0875.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0875.png,salt_pepper,1.0,2.0,0.0,True,True,lighten_channel
0876.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0876.png,none,2.0,2.0,0.0,True,False,darken_channel
0877.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0877.png,salt_pepper,1.0,2.0,1.0,False,False,normal
0878.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0878.png,gaussian,1.0,2.0,1.0,True,True,normal
0879.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0879.png,salt_pepper,1.0,1.0,0.0,False,True,lighten_channel
0880.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0880.png,gaussian,2.0,1.0,0.0,False,True,normal
0881.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0881.png,gaussian,2.0,2.0,1.0,False,False,darken_channel
0882.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0882.png,random,1.0,2.0,0.0,False,True,normal
0883.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0883.png,none,2.0,1.0,1.0,False,False,darken_channel
0884.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0884.png,none,2.0,1.0,0.0,True,False,darken_channel
0885.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0885.png,none,1.0,1.0,0.0,True,False,darken_channel
0886.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0886.png,none,2.0,1.0,0.0,False,False,lighten_channel
0887.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0887.png,none,1.0,2.0,0.0,True,True,darken_channel
0888.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0888.png,none,2.0,1.0,0.0,True,False,darken_channel
0889.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0889.png,gaussian,1.0,2.0,0.0,False,True,normal
0890.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0890.png,none,1.0,2.0,0.0,True,True,lighten_channel
0891.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0891.png,random,2.0,1.0,1.0,True,False,normal
0892.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0892.png,salt_pepper,2.0,1.0,0.0,True,False,lighten_channel
0893.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0893.png,none,1.0,1.0,0.0,False,False,darken_channel
0894.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0894.png,random,1.0,1.0,0.0,False,True,darken_channel
0895.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0895.png,gaussian,2.0,2.0,0.0,True,False,darken_channel
0896.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0896.png,salt_pepper,2.0,1.0,1.0,False,False,lighten_channel
0897.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0897.png,none,2.0,1.0,0.0,False,True,darken_channel
0898.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0898.png,none,1.0,1.0,0.0,True,True,lighten_channel
0899.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0899.png,none,1.0,2.0,1.0,False,True,darken_channel
0900.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0900.png,gaussian,2.0,1.0,1.0,False,True,normal
0901.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0901.png,random,2.0,1.0,1.0,True,False,darken_channel
0902.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0902.png,gaussian,1.0,2.0,1.0,True,True,darken_channel
0903.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0903.png,gaussian,1.0,1.0,0.0,False,True,lighten_channel
0904.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0904.png,none,1.0,1.0,0.0,False,True,normal
0905.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0905.png,salt_pepper,1.0,2.0,1.0,True,False,normal
0906.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0906.png,random,2.0,1.0,1.0,True,True,lighten_channel
0907.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0907.png,none,1.0,1.0,0.0,False,True,darken_channel
0908.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0908.png,gaussian,1.0,1.0,0.0,True,True,lighten_channel
0909.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0909.png,salt_pepper,2.0,1.0,0.0,False,True,darken_channel
0910.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0910.png,gaussian,2.0,1.0,0.0,False,True,darken_channel
0911.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0911.png,gaussian,2.0,1.0,1.0,True,True,normal
0912.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0912.png,random,1.0,1.0,0.0,False,True,lighten_channel
0913.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0913.png,gaussian,2.0,1.0,1.0,False,False,darken_channel
0914.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0914.png,salt_pepper,2.0,1.0,0.0,True,True,normal
0915.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0915.png,random,1.0,1.0,1.0,False,True,darken_channel
0916.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0916.png,gaussian,2.0,2.0,0.0,False,True,normal
0917.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0917.png,salt_pepper,1.0,2.0,0.0,True,False,darken_channel
0918.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0918.png,none,2.0,1.0,0.0,True,True,lighten_channel
0919.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0919.png,none,2.0,2.0,2.0,True,False,darken_channel
0920.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0920.png,salt_pepper,1.0,2.0,0.0,True,True,normal
0921.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0921.png,random,1.0,2.0,0.0,False,False,lighten_channel
0922.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0922.png,gaussian,1.0,2.0,0.0,True,True,lighten_channel
0923.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0923.png,none,0.0,1.0,1.0,True,False,darken_channel
0924.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0924.png,none,1.0,1.0,1.0,False,False,darken_channel
0925.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0925.png,random,2.0,2.0,0.0,True,True,normal
0926.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0926.png,salt_pepper,1.0,2.0,1.0,False,False,lighten_channel
0927.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0927.png,random,1.0,2.0,1.0,False,False,normal
0928.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0928.png,random,1.0,2.0,1.0,False,True,normal
0929.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0929.png,random,2.0,1.0,1.0,False,True,normal
0930.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0930.png,salt_pepper,2.0,2.0,0.0,False,False,normal
0931.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0931.png,none,1.0,1.0,0.0,True,False,lighten_channel
0932.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0932.png,salt_pepper,1.0,2.0,1.0,True,False,lighten_channel
0933.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0933.png,none,2.0,2.0,0.0,False,True,lighten_channel
0934.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0934.png,salt_pepper,2.0,1.0,2.0,False,True,darken_channel
0935.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0935.png,salt_pepper,1.0,2.0,1.0,False,False,darken_channel
0936.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0936.png,gaussian,2.0,2.0,2.0,True,False,lighten_channel
0937.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0937.png,gaussian,1.0,2.0,1.0,False,False,normal
0938.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0938.png,none,2.0,1.0,0.0,True,False,lighten_channel
0939.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0939.png,gaussian,2.0,2.0,0.0,False,True,lighten_channel
0940.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0940.png,gaussian,2.0,1.0,0.0,True,False,lighten_channel
0941.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0941.png,none,1.0,2.0,1.0,True,True,normal
0942.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0942.png,none,1.0,1.0,1.0,True,False,lighten_channel
0943.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0943.png,none,2.0,1.0,0.0,True,False,lighten_channel
0944.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0944.png,random,2.0,1.0,0.0,False,True,normal
0945.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0945.png,random,1.0,1.0,1.0,False,False,darken_channel
0946.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0946.png,gaussian,1.0,2.0,1.0,True,True,normal
0947.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0947.png,salt_pepper,1.0,1.0,1.0,False,True,normal
0948.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0948.png,gaussian,2.0,1.0,1.0,True,True,normal
0949.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0949.png,gaussian,2.0,1.0,0.0,False,True,lighten_channel
0950.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0950.png,none,2.0,2.0,0.0,False,False,darken_channel
0951.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0951.png,gaussian,2.0,1.0,1.0,False,False,normal
0952.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0952.png,none,2.0,2.0,0.0,True,False,lighten_channel
0953.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0953.png,salt_pepper,2.0,1.0,1.0,False,False,darken_channel
0954.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0954.png,gaussian,2.0,1.0,2.0,True,True,normal
0955.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0955.png,none,2.0,2.0,0.0,False,True,lighten_channel
0956.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0956.png,gaussian,1.0,2.0,1.0,True,False,normal
0957.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0957.png,salt_pepper,1.0,1.0,0.0,True,False,normal
0958.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0958.png,salt_pepper,1.0,1.0,0.0,False,False,normal
0959.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0959.png,salt_pepper,2.0,1.0,0.0,False,True,lighten_channel
0960.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0960.png,random,1.0,1.0,0.0,True,False,lighten_channel
0961.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0961.png,salt_pepper,0.0,1.0,0.0,False,True,darken_channel
0962.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0962.png,gaussian,2.0,1.0,1.0,False,False,darken_channel
0963.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0963.png,random,1.0,1.0,1.0,True,False,normal
0964.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0964.png,random,1.0,1.0,1.0,True,False,darken_channel
0965.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0965.png,none,1.0,2.0,1.0,True,False,normal
0966.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0966.png,random,1.0,2.0,0.0,True,False,darken_channel
0967.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0967.png,gaussian,2.0,2.0,0.0,True,False,darken_channel
0968.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0968.png,salt_pepper,2.0,1.0,0.0,False,False,lighten_channel
0969.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0969.png,random,1.0,1.0,0.0,False,True,normal
0970.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0970.png,none,2.0,1.0,1.0,True,False,darken_channel
0971.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0971.png,salt_pepper,1.0,1.0,0.0,True,False,normal
0972.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0972.png,random,1.0,2.0,1.0,False,False,darken_channel
0973.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0973.png,none,1.0,1.0,1.0,True,True,normal
0974.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0974.png,salt_pepper,1.0,2.0,0.0,True,False,normal
0975.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0975.png,random,2.0,2.0,1.0,False,False,normal
0976.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0976.png,random,1.0,1.0,0.0,True,True,normal
0977.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0977.png,gaussian,2.0,2.0,0.0,True,False,normal
0978.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0978.png,gaussian,2.0,1.0,1.0,True,True,darken_channel
0979.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0979.png,none,2.0,2.0,0.0,True,True,normal
0980.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0980.png,gaussian,1.0,1.0,1.0,False,False,normal
0981.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0981.png,salt_pepper,2.0,2.0,0.0,False,True,normal
0982.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0982.png,gaussian,2.0,2.0,1.0,False,False,normal
0983.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0983.png,random,2.0,2.0,0.0,False,True,darken_channel
0984.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0984.png,gaussian,2.0,2.0,0.0,True,True,lighten_channel
0985.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0985.png,salt_pepper,1.0,2.0,0.0,True,True,darken_channel
0986.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0986.png,random,1.0,1.0,0.0,True,False,darken_channel
0987.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0987.png,salt_pepper,1.0,1.0,0.0,False,True,darken_channel
0988.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0988.png,gaussian,1.0,1.0,0.0,True,False,lighten_channel
0989.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0989.png,gaussian,1.0,1.0,0.0,True,True,darken_channel
0990.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0990.png,none,1.0,1.0,0.0,False,True,darken_channel
0991.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0991.png,none,1.0,1.0,1.0,False,False,lighten_channel
0992.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0992.png,none,2.0,1.0,1.0,False,True,normal
0993.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0993.png,random,2.0,2.0,0.0,True,True,lighten_channel
0994.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0994.png,random,2.0,2.0,0.0,False,False,lighten_channel
0995.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0995.png,salt_pepper,1.0,2.0,0.0,True,True,normal
0996.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0996.png,gaussian,2.0,2.0,1.0,False,True,normal
0997.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0997.png,salt_pepper,1.0,1.0,0.0,False,False,darken_channel
0998.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0998.png,random,1.0,1.0,1.0,False,False,darken_channel
0999.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/0999.png,random,1.0,1.0,1.0,True,False,lighten_channel
1000.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1000.png,none,2.0,1.0,0.0,True,False,darken_channel
1001.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1001.png,gaussian,2.0,2.0,0.0,True,True,darken_channel
1002.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1002.png,salt_pepper,1.0,1.0,2.0,True,True,normal
1003.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1003.png,gaussian,2.0,2.0,0.0,False,False,darken_channel
1004.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1004.png,random,1.0,1.0,1.0,False,False,normal
1005.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1005.png,salt_pepper,2.0,1.0,0.0,False,True,normal
1006.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1006.png,salt_pepper,2.0,1.0,2.0,True,True,normal
1007.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1007.png,none,1.0,2.0,1.0,True,False,lighten_channel
1008.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1008.png,random,2.0,1.0,1.0,False,False,lighten_channel
1009.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1009.png,none,1.0,1.0,0.0,True,True,darken_channel
1010.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1010.png,gaussian,2.0,1.0,1.0,True,False,normal
1011.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1011.png,salt_pepper,2.0,1.0,1.0,True,False,darken_channel
1012.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1012.png,salt_pepper,2.0,1.0,0.0,False,True,lighten_channel
1013.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1013.png,gaussian,1.0,1.0,1.0,True,True,lighten_channel
1014.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1014.png,salt_pepper,2.0,0.0,1.0,True,True,darken_channel
1015.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1015.png,none,1.0,1.0,0.0,True,True,normal
1016.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1016.png,gaussian,2.0,1.0,1.0,True,True,darken_channel
1017.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1017.png,salt_pepper,2.0,2.0,2.0,False,False,lighten_channel
1018.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1018.png,none,2.0,2.0,0.0,True,True,lighten_channel
1019.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1019.png,gaussian,2.0,2.0,0.0,False,False,lighten_channel
1020.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1020.png,random,1.0,2.0,0.0,True,False,darken_channel
1021.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1021.png,random,1.0,2.0,0.0,False,False,darken_channel
1022.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1022.png,gaussian,2.0,1.0,1.0,False,False,lighten_channel
1023.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1023.png,random,1.0,1.0,2.0,True,False,lighten_channel
1024.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1024.png,random,2.0,2.0,0.0,True,True,normal
1025.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1025.png,random,1.0,2.0,1.0,False,False,normal
1026.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1026.png,random,2.0,2.0,0.0,False,False,lighten_channel
1027.png,./data/constructed_datasets/copy_paste_microfluidic/val/images/1027.png,random,1.0,1.0,0.0,False,True,darken_channel
