filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts
1874.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1874.png,salt_pepper,3.0,4.0,4.0,False,False
1875.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1875.png,salt_pepper,3.0,3.0,1.0,True,True
1876.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1876.png,salt_pepper,4.0,4.0,3.0,False,False
1877.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1877.png,salt_pepper,3.0,3.0,4.0,False,True
1878.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1878.png,random,4.0,4.0,3.0,False,True
1879.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1879.png,random,4.0,4.0,4.0,False,True
1880.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1880.png,salt_pepper,3.0,4.0,3.0,True,True
1881.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1881.png,none,4.0,3.0,3.0,True,False
1882.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1882.png,gaussian,4.0,3.0,3.0,False,True
1883.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1883.png,gaussian,4.0,4.0,4.0,True,False
1884.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1884.png,none,3.0,4.0,4.0,True,False
1885.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1885.png,gaussian,3.0,3.0,4.0,False,True
1886.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1886.png,none,3.0,3.0,3.0,False,True
1887.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1887.png,none,4.0,4.0,3.0,False,False
1888.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1888.png,none,3.0,4.0,3.0,True,True
1889.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1889.png,salt_pepper,2.0,3.0,4.0,False,False
1890.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1890.png,random,4.0,3.0,4.0,True,False
1891.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1891.png,none,4.0,3.0,3.0,True,True
1892.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1892.png,gaussian,3.0,3.0,3.0,False,True
1893.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1893.png,gaussian,3.0,3.0,3.0,False,False
1894.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1894.png,none,4.0,3.0,4.0,False,False
1895.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1895.png,gaussian,4.0,4.0,4.0,True,True
1896.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1896.png,gaussian,3.0,4.0,4.0,False,False
1897.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1897.png,random,3.0,4.0,3.0,True,False
1898.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1898.png,gaussian,3.0,4.0,3.0,True,True
1899.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1899.png,salt_pepper,3.0,3.0,4.0,True,True
1900.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1900.png,gaussian,3.0,3.0,4.0,True,False
1901.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1901.png,random,3.0,4.0,4.0,True,False
1902.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1902.png,none,3.0,3.0,4.0,True,False
1903.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1903.png,gaussian,3.0,4.0,4.0,False,True
1904.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1904.png,gaussian,3.0,4.0,3.0,True,False
1905.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1905.png,random,3.0,3.0,3.0,False,False
1906.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1906.png,salt_pepper,4.0,3.0,3.0,True,False
1907.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1907.png,gaussian,3.0,3.0,3.0,True,True
1908.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1908.png,random,3.0,4.0,4.0,False,False
1909.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1909.png,random,4.0,4.0,3.0,False,False
1910.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1910.png,none,4.0,3.0,4.0,True,True
1911.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1911.png,random,3.0,4.0,3.0,True,False
1912.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1912.png,random,4.0,3.0,2.0,True,True
1913.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1913.png,none,4.0,4.0,3.0,True,False
1914.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1914.png,none,3.0,3.0,4.0,True,True
1915.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1915.png,gaussian,3.0,3.0,4.0,True,True
1916.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1916.png,none,4.0,4.0,3.0,True,True
1917.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1917.png,salt_pepper,3.0,3.0,3.0,True,True
1918.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1918.png,random,3.0,3.0,4.0,True,False
1919.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1919.png,gaussian,3.0,3.0,3.0,False,True
1920.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1920.png,none,3.0,3.0,4.0,True,False
1921.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1921.png,none,3.0,4.0,3.0,True,True
1922.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1922.png,salt_pepper,3.0,4.0,3.0,False,True
1923.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1923.png,gaussian,3.0,3.0,4.0,False,True
1924.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1924.png,salt_pepper,4.0,4.0,3.0,False,False
1925.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1925.png,salt_pepper,3.0,3.0,3.0,False,False
1926.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1926.png,none,3.0,4.0,4.0,True,True
1927.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1927.png,salt_pepper,3.0,4.0,3.0,True,False
1928.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1928.png,gaussian,3.0,3.0,4.0,True,False
1929.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1929.png,gaussian,3.0,4.0,3.0,True,True
1930.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1930.png,none,3.0,4.0,3.0,False,True
1931.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1931.png,random,4.0,4.0,3.0,False,False
1932.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1932.png,salt_pepper,3.0,3.0,3.0,True,True
1933.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1933.png,random,3.0,3.0,3.0,True,True
1934.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1934.png,random,3.0,3.0,4.0,False,False
1935.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1935.png,salt_pepper,3.0,4.0,3.0,True,True
1936.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1936.png,random,3.0,4.0,4.0,True,True
1937.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1937.png,salt_pepper,4.0,4.0,4.0,True,True
1938.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1938.png,salt_pepper,3.0,4.0,3.0,True,True
1939.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1939.png,random,4.0,3.0,3.0,True,False
1940.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1940.png,none,3.0,3.0,4.0,False,False
1941.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1941.png,none,4.0,3.0,3.0,True,True
1942.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1942.png,random,3.0,3.0,3.0,False,True
1943.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1943.png,gaussian,4.0,3.0,3.0,True,False
1944.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1944.png,random,3.0,3.0,4.0,True,False
1945.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1945.png,salt_pepper,4.0,3.0,3.0,True,True
1946.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1946.png,none,3.0,4.0,3.0,True,False
1947.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1947.png,gaussian,4.0,3.0,3.0,False,False
1948.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1948.png,none,3.0,4.0,4.0,False,True
1949.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1949.png,random,3.0,3.0,4.0,True,True
1950.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1950.png,gaussian,4.0,4.0,3.0,True,False
1951.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1951.png,gaussian,3.0,4.0,3.0,False,False
1952.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1952.png,salt_pepper,3.0,4.0,4.0,True,True
1953.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1953.png,gaussian,4.0,3.0,3.0,True,False
1954.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1954.png,salt_pepper,3.0,3.0,3.0,False,True
1955.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1955.png,none,3.0,4.0,3.0,False,True
1956.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1956.png,salt_pepper,3.0,3.0,4.0,True,True
1957.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1957.png,gaussian,4.0,3.0,3.0,False,False
1958.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1958.png,random,3.0,4.0,4.0,False,False
1959.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1959.png,none,3.0,3.0,3.0,False,True
1960.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1960.png,gaussian,3.0,3.0,4.0,True,False
1961.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1961.png,salt_pepper,3.0,4.0,4.0,False,False
1962.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1962.png,salt_pepper,4.0,4.0,4.0,True,True
1963.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1963.png,salt_pepper,3.0,4.0,3.0,False,True
1964.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1964.png,gaussian,4.0,3.0,4.0,True,False
1965.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1965.png,random,3.0,3.0,3.0,True,True
1966.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1966.png,gaussian,4.0,4.0,3.0,False,True
1967.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1967.png,none,3.0,4.0,3.0,False,False
1968.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1968.png,random,3.0,3.0,4.0,True,False
1969.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1969.png,none,4.0,3.0,4.0,True,False
1970.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1970.png,salt_pepper,3.0,3.0,4.0,True,True
1971.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1971.png,salt_pepper,3.0,4.0,3.0,False,True
1972.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1972.png,salt_pepper,4.0,4.0,2.0,False,True
1973.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1973.png,salt_pepper,4.0,4.0,2.0,True,False
1974.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1974.png,none,3.0,4.0,3.0,True,False
1975.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1975.png,none,2.0,3.0,3.0,False,False
1976.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1976.png,random,4.0,3.0,3.0,True,True
1977.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1977.png,gaussian,4.0,4.0,4.0,False,True
1978.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1978.png,none,4.0,4.0,3.0,True,True
1979.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1979.png,gaussian,3.0,3.0,4.0,True,False
1980.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1980.png,gaussian,4.0,3.0,2.0,True,True
1981.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1981.png,none,3.0,4.0,4.0,True,True
1982.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1982.png,random,3.0,3.0,3.0,True,True
1983.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1983.png,salt_pepper,3.0,3.0,4.0,True,True
1984.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1984.png,random,4.0,3.0,3.0,True,False
1985.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1985.png,none,3.0,4.0,3.0,False,True
1986.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1986.png,gaussian,3.0,4.0,4.0,True,False
1987.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1987.png,none,4.0,4.0,4.0,False,True
1988.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1988.png,salt_pepper,3.0,3.0,4.0,True,False
1989.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1989.png,gaussian,2.0,4.0,3.0,False,False
1990.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1990.png,none,3.0,3.0,4.0,True,True
1991.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1991.png,random,3.0,4.0,4.0,True,True
1992.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1992.png,random,4.0,4.0,3.0,True,True
1993.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1993.png,random,3.0,4.0,3.0,True,False
1994.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1994.png,random,4.0,3.0,3.0,True,False
1995.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1995.png,salt_pepper,3.0,4.0,3.0,True,False
1996.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1996.png,none,3.0,3.0,4.0,True,False
1997.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1997.png,gaussian,3.0,3.0,3.0,True,True
1998.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1998.png,none,3.0,3.0,4.0,True,True
1999.png,./data/constructed_datasets/copy_paste_random_pos/test/images/1999.png,salt_pepper,3.0,3.0,3.0,False,True
0000.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0000.png,none,3.0,3.0,4.0,True,True
0001.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0001.png,gaussian,3.0,4.0,3.0,True,True
0002.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0002.png,none,4.0,4.0,3.0,False,True
0003.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0003.png,random,4.0,4.0,3.0,False,False
0004.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0004.png,salt_pepper,3.0,4.0,3.0,True,True
0005.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0005.png,none,3.0,3.0,4.0,True,True
0006.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0006.png,salt_pepper,4.0,3.0,3.0,True,False
0007.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0007.png,salt_pepper,2.0,3.0,4.0,False,True
0008.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0008.png,random,3.0,4.0,2.0,True,True
0009.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0009.png,gaussian,4.0,3.0,3.0,False,False
0010.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0010.png,gaussian,3.0,4.0,3.0,False,True
0011.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0011.png,gaussian,4.0,3.0,4.0,False,False
0012.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0012.png,none,3.0,3.0,4.0,False,False
0013.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0013.png,random,3.0,3.0,4.0,False,False
0014.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0014.png,gaussian,3.0,4.0,3.0,True,True
0015.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0015.png,none,3.0,3.0,4.0,False,True
0016.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0016.png,salt_pepper,4.0,3.0,4.0,False,False
0017.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0017.png,salt_pepper,4.0,4.0,4.0,True,False
0018.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0018.png,salt_pepper,3.0,3.0,4.0,True,True
0019.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0019.png,none,3.0,4.0,2.0,True,False
0020.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0020.png,salt_pepper,4.0,3.0,3.0,True,True
0021.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0021.png,salt_pepper,4.0,4.0,3.0,True,False
0022.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0022.png,gaussian,4.0,3.0,4.0,False,True
0023.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0023.png,salt_pepper,3.0,4.0,4.0,True,False
0024.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0024.png,random,4.0,3.0,3.0,True,False
0025.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0025.png,gaussian,2.0,4.0,4.0,True,True
0026.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0026.png,none,4.0,3.0,3.0,False,True
0027.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0027.png,none,3.0,4.0,3.0,True,False
0028.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0028.png,random,4.0,3.0,4.0,False,False
0029.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0029.png,random,2.0,4.0,4.0,False,False
0030.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0030.png,gaussian,3.0,3.0,3.0,True,True
0031.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0031.png,random,3.0,3.0,4.0,True,True
0032.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0032.png,gaussian,4.0,3.0,4.0,True,True
0033.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0033.png,gaussian,3.0,4.0,3.0,False,True
0034.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0034.png,gaussian,4.0,4.0,3.0,True,False
0035.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0035.png,salt_pepper,4.0,4.0,3.0,False,True
0036.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0036.png,salt_pepper,3.0,4.0,3.0,True,False
0037.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0037.png,salt_pepper,3.0,4.0,3.0,False,False
0038.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0038.png,none,3.0,4.0,3.0,False,True
0039.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0039.png,gaussian,4.0,3.0,4.0,False,True
0040.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0040.png,random,4.0,4.0,3.0,False,True
0041.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0041.png,random,3.0,3.0,2.0,True,False
0042.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0042.png,random,3.0,3.0,4.0,True,False
0043.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0043.png,random,3.0,4.0,3.0,True,False
0044.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0044.png,salt_pepper,3.0,3.0,3.0,False,False
0045.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0045.png,random,3.0,3.0,3.0,False,False
0046.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0046.png,none,3.0,4.0,4.0,False,False
0047.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0047.png,none,4.0,4.0,3.0,False,False
0048.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0048.png,gaussian,4.0,3.0,3.0,False,True
0049.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0049.png,gaussian,4.0,4.0,3.0,False,False
0050.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0050.png,random,4.0,4.0,3.0,False,True
0051.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0051.png,random,4.0,4.0,3.0,True,False
0052.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0052.png,none,3.0,4.0,3.0,False,True
0053.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0053.png,salt_pepper,3.0,4.0,3.0,True,True
0054.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0054.png,gaussian,3.0,4.0,4.0,True,True
0055.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0055.png,random,4.0,4.0,3.0,True,True
0056.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0056.png,none,3.0,3.0,3.0,False,False
0057.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0057.png,none,3.0,3.0,3.0,True,True
0058.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0058.png,gaussian,3.0,4.0,3.0,False,True
0059.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0059.png,salt_pepper,3.0,3.0,4.0,False,True
0060.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0060.png,random,3.0,4.0,3.0,True,False
0061.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0061.png,random,3.0,4.0,3.0,False,False
0062.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0062.png,none,4.0,3.0,3.0,False,True
0063.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0063.png,none,4.0,4.0,3.0,False,True
0064.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0064.png,none,3.0,4.0,3.0,False,True
0065.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0065.png,none,4.0,3.0,3.0,False,False
0066.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0066.png,gaussian,4.0,3.0,4.0,True,False
0067.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0067.png,gaussian,3.0,4.0,3.0,False,False
0068.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0068.png,salt_pepper,3.0,4.0,4.0,True,True
0069.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0069.png,salt_pepper,3.0,4.0,3.0,True,True
0070.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0070.png,none,4.0,3.0,4.0,True,True
0071.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0071.png,gaussian,3.0,3.0,3.0,True,True
0072.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0072.png,gaussian,3.0,3.0,4.0,False,False
0073.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0073.png,random,3.0,3.0,4.0,False,True
0074.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0074.png,gaussian,3.0,3.0,3.0,True,True
0075.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0075.png,gaussian,4.0,3.0,4.0,True,False
0076.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0076.png,gaussian,4.0,3.0,3.0,True,True
0077.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0077.png,random,4.0,3.0,3.0,True,False
0078.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0078.png,salt_pepper,4.0,4.0,3.0,False,False
0079.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0079.png,random,4.0,4.0,3.0,False,True
0080.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0080.png,salt_pepper,4.0,3.0,3.0,False,False
0081.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0081.png,random,3.0,4.0,3.0,True,False
0082.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0082.png,salt_pepper,4.0,3.0,2.0,False,True
0083.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0083.png,none,3.0,3.0,3.0,False,True
0084.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0084.png,none,4.0,4.0,3.0,True,True
0085.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0085.png,none,3.0,4.0,4.0,True,True
0086.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0086.png,random,4.0,4.0,3.0,True,False
0087.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0087.png,gaussian,4.0,4.0,3.0,False,True
0088.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0088.png,none,4.0,3.0,3.0,False,True
0089.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0089.png,random,4.0,3.0,3.0,True,True
0090.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0090.png,gaussian,4.0,4.0,3.0,True,True
0091.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0091.png,salt_pepper,4.0,4.0,4.0,False,False
0092.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0092.png,none,4.0,3.0,3.0,False,True
0093.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0093.png,random,4.0,3.0,3.0,False,False
0094.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0094.png,none,4.0,3.0,3.0,True,False
0095.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0095.png,salt_pepper,3.0,3.0,4.0,True,False
0096.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0096.png,salt_pepper,4.0,3.0,4.0,False,False
0097.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0097.png,random,3.0,3.0,4.0,True,True
0098.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0098.png,random,4.0,4.0,3.0,False,True
0099.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0099.png,none,4.0,3.0,2.0,True,True
0100.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0100.png,salt_pepper,3.0,4.0,3.0,False,True
0101.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0101.png,none,3.0,4.0,3.0,True,False
0102.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0102.png,gaussian,3.0,3.0,3.0,True,False
0103.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0103.png,gaussian,3.0,3.0,3.0,True,False
0104.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0104.png,salt_pepper,4.0,3.0,4.0,False,True
0105.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0105.png,random,4.0,3.0,3.0,True,False
0106.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0106.png,random,2.0,4.0,3.0,True,True
0107.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0107.png,salt_pepper,4.0,3.0,1.0,True,True
0108.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0108.png,random,2.0,4.0,3.0,False,False
0109.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0109.png,salt_pepper,4.0,3.0,4.0,False,False
0110.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0110.png,none,4.0,4.0,3.0,True,False
0111.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0111.png,random,3.0,3.0,4.0,False,True
0112.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0112.png,random,4.0,3.0,4.0,False,True
0113.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0113.png,gaussian,3.0,4.0,4.0,False,False
0114.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0114.png,none,3.0,4.0,3.0,False,True
0115.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0115.png,salt_pepper,3.0,3.0,3.0,True,True
0116.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0116.png,none,3.0,4.0,4.0,True,False
0117.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0117.png,none,3.0,4.0,4.0,True,True
0118.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0118.png,salt_pepper,4.0,4.0,4.0,False,True
0119.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0119.png,gaussian,4.0,4.0,3.0,False,True
0120.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0120.png,salt_pepper,3.0,3.0,3.0,True,False
0121.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0121.png,random,3.0,3.0,3.0,True,False
0122.png,./data/constructed_datasets/copy_paste_random_pos/val/images/0122.png,gaussian,3.0,3.0,4.0,True,True
